../data_processed_voc/wav/voc_24_part_76.wav,../data_processed_voc/txt/voc_24_part_76.txt,EXACTLY YOU KNOW AND THEY'RE LIKE OH HE'LL JUST USE THE SAME FOR I'M LIKE HE NEVER USES THE SAME STUFF YOU KNOW ANYBODY WHO THOUGHT THAT HE HAD FILE CABINETS FULL OF STUFF IT'S LIKE NO,0,"Exactly you know and they're like ""Oh he'll just use the same for"" I'm like ""He never uses the same stuff"" You know anybody who thought that he had file cabinets full of stuff it's like ""No.""",12.119000000000002
../data_processed_voc/wav/voc_26_part_219.wav,../data_processed_voc/txt/voc_26_part_219.txt,YOU KNOW THE BECHTEL IS S TH THEY'RE UH BUILT UM STUFF ALL OVER THE WORLD UH HE WAS A HEAD ENGINEER ON PROJECTS EVEN IN CHINA OF USED TO CALL ME UP AND SAY HEY JOHN WE KIND OF NEED SOME PIPEFITTERS HERE YOU WANNA COME BE THE PIPEFITTER FOREMAN NO I'M REALLY HAPPY N BEING OFF THIS WINTER I'D SAY,0, you know the Bechtel is s- th- they're uh built um stuff all over the world uh he was a head engineer on projects even in China  of used to call me up and say hey John we kind of need some pipefitters here you wanna come be the pipefitter foreman no I'm really happy n- being off this winter I'd say,21.910999999999998
../data_processed_voc/wav/voc_27_part_218.wav,../data_processed_voc/txt/voc_27_part_218.txt,HARD SOMETIMES IT'S HARD UM TALKING CALIF LOS ANGELES I I THINK THERE'S A WHOLE DIFFERENT UM THING GOING ON DOWN HERE,0,hard sometimes it's hard um talking Calif- Los Angeles i- I think there's a whole different um thing going on down here,13.571
../data_processed_voc/wav/voc_10_part_247.wav,../data_processed_voc/txt/voc_10_part_247.txt,WHAT'S PRETTY IS WHEN YOU TA IF YOU'RE GOING TO THE COAST AND YOU TAKE THAT ROAD AND IT GOES THROUGH THE MOUNTAINS TO THE COAST IT'S REALLY GOOD ROAD,0,what's pretty is when you ta- if you're going to the coast ... and you take that road and it goes through the mountains to the coast it's really good road,10.277000000000001
../data_processed_voc/wav/voc_16_part_279.wav,../data_processed_voc/txt/voc_16_part_279.txt,I DON'T KNOW WHERE TO PUT IT REALLY IT SEEMS BE WE'RE NO WE'RE NOT NORTH AND WE'RE NOT SOUTH YOU KNOW I WE'RE JUST IN THE MIDDLE MAYBE WE'RE THE THIRD ONE YOU KNOW SOME PEOPLE HAVE MENTIONED THE THIRD ONE CENTRAL YEAH NO I I I REALLY CAN'T,0,"{LS} I don't know where to put it, really. It seems be we're no- we're not north and we're not south. You know, I- {LG}. We're just in the middle. Maybe we're the third one. You know some people have mentioned the third one. {LG} Central, yeah. No, I I I really can't.",16.57
../data_processed_voc/wav/voc_34_part_43.wav,../data_processed_voc/txt/voc_34_part_43.txt,MONTEREY HIGHWAY UH THE RYAN RANCH YEAH AND U THAT'S WHERE MY DOCTOR IS AND M AND A MOST OF ALL THE DOCTORS ARE MOVING THERE TOO SO IF THERE'S ANYTHING SPECIALTY THEY ARE IN THAT AREA MAINLY,0,"(( )) Monterey Highway Uh, the, Ryan Ranch {BR} Yeah, and u- that's where my doctor is. And m- -- {BR} and a- -- most of all the doctors are moving there too. {BR} So if there's anything {BR} specialty {BR} they are in that area mainly.",17.317999999999998
../data_processed_voc/wav/voc_38_part_53.wav,../data_processed_voc/txt/voc_38_part_53.txt,SO WHEN I GO I KINDA LIKE TO WALK AROUND A LITTLE BIT 'CAUSE THERE'S A LOT OF THE OLDER BUILDINGS THAT ARE PRETTY JUST TO LOOK AROUND BUT MY OFFICE IS ACTUALLY UM IT'S STILL CALLED SACRAMENTO BUT IT'S ON THE IT'S A SUBURB IT'S NOT REALLY,0,"So, when I go, I kinda like to walk around a little bit 'cause there's a lot of the older buildings that are pretty, just to look around. But my office is actually, um it's still called Sacramento, but it's on the -- it's a suburb, it's not really",13.252
../data_processed_voc/wav/voc_18_part_371.wav,../data_processed_voc/txt/voc_18_part_371.txt,GO OUT LOOKING TO MAKE FRIENDS WITH PEOPLE AND I DON'T I HAVE UH I HAVE A CERTAIN AMOUNT OF SOCIAL DISORDERS I UH HAVE PANIC ATTACKS WHEN I GET IN CROWDS I YOU KNOW I LIKE UH BIG GROCERY STORES LIKE I WENT INTO WALMART LAST NIGHT AND BOUGHT THESE PANTS AND THAT WAS THE FIRST TIME I'D BEEN IN THERE IN OVER SIX MONTHS,0,go out looking to make friends with people and I don't I have uh I have a certain amount of social disorders I uh have panic attacks when I get in crowds I you know I like uh big grocery stores like I went into Walmart last night and bought these pants and that was the first time I'd been in there in over six months,23.214000000000002
../data_processed_voc/wav/voc_14_part_172.wav,../data_processed_voc/txt/voc_14_part_172.txt,YOU KNOW THERE'S TOUGH SOME TOUGH TIMES BUT I FEEL LIKE THERE IS A LOT UM I'VE HAD A LOT MORE GOOD MEMORIES THAN I DID BAD ONES BUT I THINK IT'S A REALLY GREAT AREA JUST CAUSE THE COMMUNITY'S SMALLER AND FOR THE PEOPLE AND THE COMMUNITY THAT WANT TO MAKE IT BETTER AND THAT UM HAVE THAT SENSE OF COMMUNITY,0,you know there's tough some tough times but I feel like there is a lot um I've had a lot more good memories than I did bad ones but I think it's a really great area just cuz the community's smaller and for the people and the community that want to make it better and that um have that sense of community,20.875
../data_processed_voc/wav/voc_25_part_125.wav,../data_processed_voc/txt/voc_25_part_125.txt,DID ENOUGH TO RETIRE UH UH FAIRLY EARLY AND AND LIVE A WONDERFULLY COMFORTABLE LIFE AS YOU CAN SEE YEAH,0,Did enough to retire uh -- uh fairly early and -- and live a wonderfully comfortable life {LG} as you can see. {LG} Yeah,8.607000000000001
../data_processed_voc/wav/voc_31_part_77.wav,../data_processed_voc/txt/voc_31_part_77.txt,ANYWAY UH DAIRY QUEEN WAS STARTING TO SELL FRANCHISES RIGHT AFTER WORLD WAR TWO DI DIFFERENT PARTS OF THE COUNTRY,0,"Anyway, uh Dairy Queen was starting to sell franchises right after World War Two, di- --different parts of the country.",5.07
../data_processed_voc/wav/voc_26_part_235.wav,../data_processed_voc/txt/voc_26_part_235.txt,SHE HAS A UM WHAT DO YOU CALL IT WITH THE HANDSPEAK UM SIGN LANGUAGE BUT THEY HAVE ANOTHER NAME FOR IT YEAH SHE HAS TWO THERE'S TWO DIFFERENT KINDS OF SIGN LANGUAGE TWO DIFFERENT LANGUAGES,0,she has a um *  what do you call it with the handspeak um  sign language but they have another name for it  yeah she has two there's two different kinds of sign language two different languages,17.909000000000002
../data_processed_voc/wav/voc_15_part_118.wav,../data_processed_voc/txt/voc_15_part_118.txt,THOSE ARE WINTU INDIANS YOU SEE AND THEY WEREN'T CLEAR CLEAR DOWN THAT FAR AND UH THEY UH UH THERE WAS A WHICH YOU PROBABLY KNOW THERE WAS A M A GUY NAMED CROBAR WROTE A VERY GOOD BOOK ON UH NATIVE AMERICANS IN CALIFORNIA,0,those are Wintu Indians you see and they weren't clear clear down that far and uh they uh uh there was a which you probably know there was a m- a guy named Crobar wrote a very good book on uh Native Americans in California,20.113
../data_processed_voc/wav/voc_37_part_229.wav,../data_processed_voc/txt/voc_37_part_229.txt,AND SO THERE'S LIKE ACCESS TO SOME GREAT NATURAL RESOURCES THERE UM BUT THE PEOPLE IT'S LIKE A LOT OF SMALL TOWNS AND SO IT'S LIKE A LOT OF REALLY UNASSUMING PEOPLE THEY OPEN A BED AND BREAKFAST AND THINK WHAT COULD GO WRONG AND I LIKE THAT I LIKE GOING IT'S LIKE A VERY LIKE WELCOMING FAMILY UM AND UH,0,And so there's like. Access to some great natural resources there. Um but the people it's like a lot of small towns. And so it's like a lot of really unassuming people. They open a bed and breakfast and think what could go wrong? And I like that I like going. It's like a very like welcoming family. Um. {LS} And uh,18.04
../data_processed_voc/wav/voc_31_part_53.wav,../data_processed_voc/txt/voc_31_part_53.txt,HE DIDN'T COME WITH ANY BUDDIES OR ANYTHING I THINK HE HAD ONE BUDDY OVER HERE I'M NOT ABLE TO PROVE IT THOUGH,0,"He didn't come with any buddies or anything. I think he had one buddy over here, I'm not able to prove it though.",5.12
../data_processed_voc/wav/voc_18_part_228.wav,../data_processed_voc/txt/voc_18_part_228.txt,AND IT'D BE RIGHT ON YOUR RIGHT AND YOU CAN FISH ALL THAT'S USUALLY THERE'S SEVERAL PEOPLE THAT THEY PULL IN THERE'S SEVERAL DIFFERENT S SPOT N S PAVED AND AND STUFF BUT UM UH BUT THEN IF YOU'RE UP THAT WHY I'M SAYING CAUSE WHEN YOU'RE IN THAT AREA YOU'RE YOU'RE ONLY A FEW MILES FROM BURNEY FALLS AND BURNEY FALLS IS SOMETHING THAT YOU IF YOU'VE NEVER SEEN YOU WOULD WANT TO SEE,0,and it'd be right on your right and you can fish all that's usually there's several people that they pull in there's several different s- spot n- s- paved and and stuff but um uh but then if you're up that why I'm saying cuz when you're in that area you're you're only a few miles from Burney Falls and Burney Falls is something that you if you've never seen you would want to see,22.259
../data_processed_voc/wav/voc_16_part_17.wav,../data_processed_voc/txt/voc_16_part_17.txt,IT'S JUST THAT THE ONES THAT WE FROM MORE VISITING MY COUSIN MHM,0,It's just that the ones that we from more visiting my cousin. Mhm.,5.718999999999999
../data_processed_voc/wav/voc_5_part_98.wav,../data_processed_voc/txt/voc_5_part_98.txt,W TWO OR WHATEVER UM CAUSE THAT'S SOMETHING I'LL SEE AT WORK IS YOU KNOW A DEFENSE ATTORNEY'LL WELL LET ME SHOW YOU THEIR CORPORATE PAPERWORK AND IT'S LIKE REALLY IT'S LIKE OKAY SHOW ME THE BINDER,0,W. two or whatever um cuz that's something I'll see at work is you know a defense attorney'll well let me show you their corporate paperwork and it's like really it's like okay show me the binder,20.826
../data_processed_voc/wav/voc_38_part_116.wav,../data_processed_voc/txt/voc_38_part_116.txt,OH GOSH YEAH THAT WAS LIKE OH SACRAMENTO YOU KNOW WE GOT THE LIGHT RAIL AND THEN IT KINDA WENT OUT TO RANCHO CORDOVA WHICH WAS,0,"Oh, gosh, yeah, that was like, ""Oh, Sacramento, you know, we got the light rail."" {LG} And then it kinda went out to Rancho Cordova which was",8.154
